Book,Chapter,Verse,Text
Genesis,2,5,"Es war aber noch kein Strauch des Feldes auf Erden, noch irgend ein grünes Kraut auf dem Felde gewachsen; denn Gott der HERR hatte noch nicht regnen lassen auf Erden, und es war kein Mensch vorhanden, um das Land zu bebauen."
Genesis,2,6,Aber ein Dunst stieg auf von der Erde und befeuchtete die ganze Erdoberfläche.
Genesis,2,7,"Da bildete Gott der HERR den Menschen, Staub von der Erde, und blies den Odem des Lebens in seine Nase, und also ward der Mensch eine lebendige Seele."
Genesis,2,8,"Und Gott der HERR pflanzte einen Garten in Eden gegen Morgen und setzte den Menschen darein, den er gemacht hatte."
Genesis,2,9,"Und Gott der HERR ließ allerlei Bäume aus der Erde hervorsprossen, lieblich anzusehen und gut zur Nahrung, und den Baum des Lebens mitten im Garten und den Baum der Erkenntnis des Guten und Bösen."
Genesis,2,10,"Und ein Strom ging aus von Eden, zu wässern den Garten; von dort aber teilte er sich und ward zu vier Hauptströmen."
Genesis,2,11,"Der erste heißt Pison; das ist der, welcher das ganze Land Chavila umfließt, woselbst das Gold ist;"
Genesis,2,12,und das Gold desselbigen Landes ist gut; dort kommt auch das Bedolach vor und der Edelstein Schoham.
Genesis,2,13,"Der zweite Strom heißt Gichon; das ist der, welcher das ganze Land Kusch umfließt."
Genesis,2,14,"Der dritte Strom heißt Hidekel; das ist der, welcher östlich von Assur fließt. Der vierte Strom ist der Euphrat."
Genesis,2,15,"Und Gott der HERR nahm den Menschen und setzte ihn in den Garten Eden, daß er ihn bauete und bewahrete."
Genesis,2,16,Und Gott der HERR gebot dem Menschen und sprach: Du sollst essen von allen Bäumen des Gartens;
Genesis,2,17,"aber von dem Baum der Erkenntnis des Guten und des Bösen sollst du nicht essen; denn welchen Tages du davon issest, mußt du unbedingt sterben!"
Genesis,2,18,"Und Gott der HERR sprach: Es ist nicht gut, daß der Mensch allein sei; ich will ihm eine Gehilfin machen, die ihm entspricht!"
Genesis,2,19,"Und Gott der HERR bildete aus Erde alle Tiere des Feldes und alle Vögel des Himmels und brachte sie zu dem Menschen, daß er sähe, wie er sie nennen würde, und damit jedes lebendige Wesen den Namen trage, den der Mensch ihm gäbe."
Genesis,2,20,"Da gab der Mensch einem jeglichen Vieh und Vogel und allen Tieren des Feldes Namen; aber für den Menschen fand sich keine Gehilfin, die ihm entsprochen hätte."
Genesis,2,21,"Da ließ Gott der HERR einen tiefen Schlaf auf den Menschen fallen; und während er schlief, nahm er eine seiner Rippen und verschloß deren Stelle mit Fleisch."
Genesis,2,22,"Und Gott der HERR baute aus der Rippe, die er von dem Menschen genommen hatte, ein Weib und brachte sie zu ihm."
Genesis,2,23,Da sprach der Mensch: Das ist nun einmal Bein von meinem Bein und Fleisch von meinem Fleisch! Die soll Männin heißen; denn sie ist dem Mann entnommen!
Genesis,2,24,"Darum wird der Mensch seinen Vater und seine Mutter verlassen und seinem Weibe anhangen, daß sie zu einem Fleische werden."
Genesis,2,25,"Und sie waren beide nackt, der Mensch und sein Weib, und schämten sich nicht."
Genesis,3,1,"Aber die Schlange war listiger als alle Tiere des Feldes, die Gott der HERR gemacht hatte; und sie sprach zum Weibe: Hat Gott wirklich gesagt, ihr dürft nicht essen von jedem Baum im Garten?"
Genesis,3,2,Da sprach das Weib zur Schlange: Wir essen von der Frucht der Bäume im Garten;
Genesis,3,3,"aber von der Frucht des Baumes mitten im Garten hat Gott gesagt: Esset nicht davon und rührt sie auch nicht an, damit ihr nicht sterbet!"
Genesis,3,4,Da sprach die Schlange zum Weibe: Ihr werdet sicherlich nicht sterben!
Genesis,3,5,"Sondern Gott weiß: welchen Tages ihr davon esset, werden eure Augen aufgetan und ihr werdet sein wie Gott und wissen, was gut und böse ist."
Genesis,3,6,"Als nun das Weib sah, daß von dem Baume gut zu essen wäre und daß er eine Lust für die Augen und ein wertvoller Baum wäre, weil er klug machte, da nahm sie von dessen Frucht und aß und gab zugleich auch ihrem Mann davon, und er aß."
Genesis,3,7,"Da wurden ihrer beider Augen aufgetan, und sie wurden gewahr, daß sie nackt waren; und sie banden Feigenblätter um und machten sich Schürzen."
Genesis,3,8,"Und sie hörten die Stimme Gottes, des HERRN, der im Garten wandelte beim Wehen des Abendwindes; und der Mensch und sein Weib versteckten sich vor dem Angesicht Gottes des HERRN hinter die Bäume des Gartens."
Genesis,3,9,Da rief Gott der HERR dem Menschen und sprach: Wo bist du?
Genesis,3,10,"Er sprach: Ich hörte deine Stimme im Garten und fürchtete mich; denn ich bin nackt, darum verbarg ich mich!"
Genesis,3,11,"Da sprach er: Wer hat dir gesagt, daß du nackt bist? Hast du etwa von dem Baum gegessen, davon ich dir gebot, du sollest nicht davon essen?"
Genesis,3,12,"Da sprach der Mensch: Das Weib, das du mir zugesellt hast, die gab mir von dem Baum, und ich aß!"
Genesis,3,13,"Da sprach Gott der HERR zum Weibe: Warum hast du das getan? Das Weib antwortete: Die Schlange verführte mich, daß ich aß!"
Genesis,3,14,"Da sprach Gott der HERR zur Schlange: Weil du solches getan hast, so seist du verflucht vor allem Vieh und vor allen Tieren des Feldes! Auf deinem Bauch sollst du kriechen und Erde essen dein Leben lang!"
Genesis,3,15,"Und ich will Feindschaft setzen zwischen dir und dem Weibe, zwischen deinem Samen und ihrem Samen; derselbe soll dir den Kopf zertreten, und du wirst ihn in die Ferse stechen."
Genesis,3,16,"Und zum Weibe sprach er: Ich will dir viele Schmerzen durch häufige Empfängnis bereiten; mit Schmerzen sollst du Kinder gebären; und du sollst nach deinem Manne verlangen, er aber soll herrschen über dich!"
Genesis,3,17,"Und zu Adam sprach er: Dieweil du gehorcht hast der Stimme deines Weibes und von dem Baum gegessen, davon ich dir gebot und sprach: »Du sollst nicht davon essen«, verflucht sei der Erdboden um deinetwillen, mit Mühe sollst du dich davon nähren dein Leben lang;"
Genesis,3,18,"Dornen und Disteln soll er dir tragen, und du sollst das Gewächs des Feldes essen."
Genesis,3,19,"Im Schweiße deines Angesichtes sollst du dein Brot essen, bis daß du wieder zur Erde kehrst, von der du genommen bist; denn du bist Staub und kehrst wieder zum Staub zurück!"
Genesis,3,20,Und Adam nannte sein Weib Eva; denn sie wurde die Mutter aller Lebendigen.
Genesis,3,21,Und Gott der HERR machte Adam und seinem Weibe Pelzröcke und bekleidete sie.
Genesis,3,22,"Und Gott der HERR sprach: Siehe, der Mensch ist geworden wie unsereiner, insofern er weiß, was gut und böse ist; nun soll er nicht auch noch seine Hand ausstrecken und vom Baume des Lebens nehmen und essen und ewiglich leben!"
Genesis,3,23,"Deswegen schickte ihn Gott der HERR aus dem Garten Eden, damit er den Erdboden bearbeite, von dem er genommen war."
Genesis,3,24,"Und er vertrieb den Menschen und ließ östlich vom Garten Eden die Cherubim lagern mit dem gezückten flammenden Schwert, zu bewahren den Weg zum Baume des Lebens."
Genesis,4,1,Und Adam erkannte sein Weib Eva; sie aber empfing und gebar den Kain. Und sie sprach: Ich habe einen Mann bekommen mit der Hilfe des HERRN!
Genesis,4,2,"Und weiter gebar sie seinen Bruder Abel. Und Abel ward ein Schäfer, Kain aber ein Ackersmann."
Genesis,4,3,"Es begab sich aber nach Verfluß von Jahren, daß Kain dem HERRN ein Opfer brachte von den Früchten der Erde."
Genesis,4,4,"Und Abel, auch er brachte dar von den Erstgebornen seiner Schafe und von ihren Fettesten."
Genesis,4,5,Und der HERR sah an Abel und sein Opfer; aber Kain und sein Opfer sah er gar nicht an. Da ergrimmte Kain sehr und ließ den Kopf hängen.
Genesis,4,6,"Da sprach der HERR zu Kain: Warum bist du so zornig und lässest den Kopf hängen? Ist's nicht also: Wenn du gut bist, so darfst du dein Haupt erheben?"
Genesis,4,7,"Bist du aber nicht gut, so lauert die Sünde vor der Tür, und ihre Begierde ist auf dich gerichtet; du aber herrsche über sie!"
Genesis,4,8,"Da redete Kain mit seinem Bruder Abel. Es begab sich aber, als sie auf dem Felde waren, da erhob sich Kain wider seinen Bruder Abel und schlug ihn tot."
Genesis,4,9,Da sprach der HERR zu Kain: Wo ist dein Bruder Abel? Er sprach: Ich weiß es nicht! Soll ich meines Bruders Hüter sein?
Genesis,4,10,Er aber sprach: Was hast du getan? Die Stimme des Blutes deines Bruders schreit zu mir von der Erde!
Genesis,4,11,"Und nun sollst du verbannt sein aus dem Land, das seinen Mund aufgetan hat, das Blut deines Bruders zu empfangen von deiner Hand!"
Genesis,4,12,"Wenn du das Land bebaust, soll es dir fortan sein Vermögen nicht mehr geben; unstät und flüchtig sollst du sein auf Erden!"
Genesis,4,13,Kain sprach zum HERRN: Meine Schuld ist zu groß zum Tragen!
Genesis,4,14,"Siehe, du treibst mich heute aus dem Lande, und ich muß mich vor deinem Angesicht verbergen und unstät und flüchtig sein auf Erden. Und es wird geschehen, daß mich totschlägt, wer mich findet."
Genesis,4,15,"Da sprach der HERR: Fürwahr, wer Kain totschlägt, zieht sich siebenfache Rache zu! Und der Herr gab dem Kain ein Zeichen, daß ihn niemand erschlüge, der ihn fände."
Genesis,4,16,"Und Kain ging aus von dem Angesicht des HERRN und wohnte im Lande Nod, östlich von Eden."
Genesis,4,17,"Und Kain erkannte sein Weib; die empfing und gebar den Hanoch. Und da er eben eine Stadt baute, so nannte er sie nach seines Sohnes Namen Hanoch."
Genesis,4,18,"Dem Hanoch aber ward Irad geboren, und Irad zeugte Mehujael; Mehujael zeugte Metusael, Metusael zeugte Lamech."
Genesis,4,19,"Lamech aber nahm sich zwei Weiber: die eine hieß Ada, die andere Zilla."
Genesis,4,20,Und Ada gebar Jabal; derselbe wurde der Vater der Zeltbewohner und Herdenbesitzer.
Genesis,4,21,Und sein Bruder hieß Jubal; derselbe wurde der Vater aller Harfen und Flötenspieler.
Genesis,4,22,"Und Zilla, auch sie gebar den Tubal-Kain, den Meister in allerlei Erz und Eisenwerk. Und die Schwester Tubal-Kains war Naama."
Genesis,4,23,"Und Lamech sprach zu seinen Weibern: »Ada und Zilla, hört meine Stimme, ihr Weiber Lamechs, vernehmt meinen Spruch! Einen Mann erschlug ich, weil er mich verwundet, einen Jüngling, weil er mich geschlagen hat;"
Genesis,4,24,"denn Kain soll siebenfach gerächt werden, Lamech aber siebenundsiebzigfach!«"
Genesis,4,25,"Und Adam erkannte sein Weib abermal; die gebar einen Sohn und nannte ihn Seth; denn Gott hat mir für Abel einen andern Samen gesetzt, weil Kain ihn umgebracht hat."
Genesis,4,26,"Und auch dem Seth ward ein Sohn geboren, den hieß er Enosch. Damals fing man an, den Namen des HERRN anzurufen."
Genesis,5,1,"Dies ist das Buch von Adams Geschlecht: Am Tage, da Gott den Menschen schuf, machte er ihn Gott ähnlich;"
Genesis,5,2,"männlich und weiblich schuf er sie und segnete sie und nannte ihren Namen Adam, am Tage, da er sie schuf."
Genesis,5,3,"Und Adam war 130 Jahre alt, als er einen Sohn zeugte, ihm selbst gleich, nach seinem Bilde, und nannte ihn Seth."
Genesis,5,4,"Und nachdem er den Seth gezeugt, lebte Adam noch 800 Jahre und zeugte Söhne und Töchter;"
Genesis,5,5,"also daß Adams ganzes Alter 930 Jahre betrug, als er starb."
Genesis,5,6,"Seth war 105 Jahre alt, als er den Enosch zeugte;"
Genesis,5,7,"und Seth, nachdem er den Enosch gezeugt, lebte 807 Jahre und zeugte Söhne und Töchter;"
Genesis,5,8,"also daß Seths ganzes Alter 912 Jahre betrug, als er starb."
Genesis,5,9,"Enosch war 90 Jahre alt, als er den Kenan zeugte;"
Genesis,5,10,"und Enosch, nachdem er den Kenan gezeugt, lebte 815 Jahre und zeugte Söhne und Töchter;"
Genesis,5,11,"also daß Enoschs ganzes Alter 905 Jahre betrug, als er starb."
Genesis,5,12,"Kenan war 70 Jahre alt, als er den Mahalaleel zeugte;"
Genesis,5,13,"und Kenan, nachdem er den Mahalaleel gezeugt, lebte 840 Jahre und zeugte Söhne und Töchter;"
Genesis,5,14,"also daß Kenans ganzes Alter 910 Jahre betrug, da er starb."
Genesis,5,15,"Mahalaleel war 65 Jahre alt, als er den Jared zeugte;"
Genesis,5,16,"und Mahalaleel, nachdem er den Jared gezeugt, lebte 830 Jahre und hat Söhne und Töchter gezeugt;"
Genesis,5,17,"also daß Mahalaleels ganzes Alter 895 Jahre betrug, als er starb."
Genesis,5,18,"Jared war 162 Jahre alt, als er den Henoch zeugte;"
Genesis,5,19,"und Jared, nachdem er den Henoch gezeugt, lebte 800 Jahre und zeugte Söhne und Töchter;"
Genesis,5,20,"also daß Jareds ganzes Alter 962 Jahre betrug, da er starb."
Genesis,5,21,"Henoch war 65 Jahre alt, als er den Methusalah zeugte;"
Genesis,5,22,"und Henoch, nachdem er den Methusalah gezeugt, wandelte er mit Gott 300 Jahre lang und zeugte Söhne und Töchter;"
Genesis,5,23,also daß Henochs ganzes Alter 365 Jahre betrug.
Genesis,5,24,"Und Henoch wandelte mit Gott und war nicht mehr, weil Gott ihn zu sich genommen hatte."
Genesis,5,25,"Methusalah war 187 Jahre alt, als er den Lamech zeugte;"
Genesis,5,26,"und Methusalah, nachdem er den Lamech gezeugt, lebte 782 Jahre und zeugte Söhne und Töchter;"
Genesis,5,27,"also daß Methusalahs ganzes Alter 969 Jahre betrug, da er starb."
Genesis,5,28,"Lamech war 182 Jahre alt, als er einen Sohn zeugte;"
Genesis,5,29,"den nannte er Noah, indem er sprach: Der wird uns trösten ob unserer Hände Arbeit und Mühe, die herrührt von dem Erdboden, den der HERR verflucht hat!"
Genesis,5,30,"Und Lamech, nachdem er den Noah gezeugt, lebte 590 Jahre lang und zeugte Söhne und Töchter;"
Genesis,5,31,"also daß Lamechs ganzes Alter 772 Jahre betrug, da er starb."
Genesis,5,32,"Und Noah war 500 Jahre alt, da er den Sem, Ham und Japhet zeugte."
Genesis,6,1,"Als sich aber die Menschen zu mehren begannen auf Erden und ihnen Töchter geboren wurden,"
Genesis,6,2,"sahen die Söhne Gottes, daß die Töchter der Menschen schön waren und nahmen sich von allen diejenigen zu Weibern, welche ihnen gefielen."
Genesis,6,3,"Da sprach der HERR: Mein Geist soll den Menschen nicht ewig darum strafen, daß auch er Fleisch ist, sondern seine Tage sollen hundertundzwanzig Jahre betragen!"
Genesis,6,4,"Die Riesen waren auf Erden in jenen Tagen, und zwar daraufhin, daß die Söhne Gottes zu den Töchtern der Menschen kamen und diese ihnen gebaren. Das sind die Helden, die von alters her berühmt gewesen sind."
Genesis,6,5,"Als aber der HERR sah, daß des Menschen Bosheit sehr groß war auf Erden und alles Gebilde der Gedanken seines Herzens nur böse allezeit,"
Genesis,6,6,"da reute es den HERRN, daß er den Menschen gemacht hatte auf Erden, und es bekümmerte ihn in seinem Herzen."
Genesis,6,7,"Und der HERR sprach: Ich will den Menschen, den ich erschaffen habe, vom Erdboden vertilgen, vom Menschen an bis auf das Vieh und bis auf das Gewürm und bis auf die Vögel des Himmels; denn es reut mich, daß ich sie gemacht habe!"
Genesis,6,8,Noah aber fand Gnade vor dem HERRN.
Genesis,6,9,"Dies ist die Geschichte Noahs: Noah, ein gerechter Mann, war untadelig unter seinen Zeitgenossen; mit Gott wandelte Noah."
Genesis,6,10,"Und Noah hatte drei Söhne gezeugt: Sem, Ham und Japhet."
Genesis,6,11,Aber die Erde war verderbt vor Gott und mit Frevel erfüllt.
Genesis,6,12,"Und Gott sah die Erde, und siehe, sie war verderbt; denn alles Fleisch hatte seinen Weg auf Erden verderbt."
Genesis,6,13,"Da sprach Gott zu Noah: Alles Fleisches Ende ist vor mich gekommen; denn die Erde ist durch sie mit Frevel erfüllt, und siehe, ich will sie samt der Erde vertilgen."
Genesis,6,14,Mache dir eine Arche von Tannenholz; in Räume sollst du die Arche teilen und sie innen und außen mit Pech verpichen.
Genesis,6,15,"Und du sollst sie also machen: Dreihundert Ellen lang, fünfzig Ellen breit, dreißig Ellen hoch."
Genesis,6,16,"Ein Fenster sollst du der Arche machen; bis zu einer Elle unterhalb des Daches darf es reichen; aber die Tür der Arche sollst du an ihre Seite setzen. Du sollst ihr ein unterstes, mittleres und oberstes Stockwerk machen."
Genesis,6,17,"Denn siehe, ich will eine Wasserflut über die Erde bringen, um alles Fleisch, das lebendigen Odem in sich hat, unter dem ganzen Himmel zu vertilgen; alles, was auf Erden ist, soll untergehen."
Genesis,6,18,"Aber mit dir will ich meinen Bund aufrichten, und du sollst in die Arche gehen, du und deine Söhne und dein Weib und deiner Söhne Weiber mit dir."
Genesis,6,19,"Und von allem, was da lebt, von allem Fleisch, sollst du je zwei in die Arche führen, daß sie mit dir am Leben bleiben, und zwar sollen es ein Männchen und ein Weibchen sein;"
Genesis,6,20,"aller Art Vögel und aller Art Vieh und von allem, was auf Erden kriecht, sollen je zwei von jeder Art zu dir kommen, damit sie am Leben bleiben."
Genesis,6,21,"Du aber nimm dir von allerlei Speise, die man zu essen pflegt, und sammle sie bei dir an, daß sie dir und ihnen zur Nahrung diene!"
Genesis,6,22,"Und Noah tat es; er machte alles genau so, wie ihm Gott befahl."
Genesis,7,1,"Und der HERR sprach zu Noah: Geh in die Arche, du und dein ganzes Haus! Denn dich habe ich gerecht ersehen unter diesem Geschlecht."
Genesis,7,2,"Nimm von allem reinen Vieh zu dir je sieben und sieben, das Männchen und sein Weibchen; von dem unreinen Vieh aber je ein Paar, das Männchen und sein Weibchen;"
Genesis,7,3,"auch von den Vögeln des Himmels je sieben und sieben, Männchen und Weibchen, um auf dem ganzen Erdboden Samen am Leben zu erhalten."
Genesis,7,4,"Denn es sind nur noch sieben Tage, so will ich auf Erden regnen lassen vierzig Tage lang und alles Bestehende von dem Erdboden vertilgen."
Genesis,7,5,"Und Noah machte alles, wie ihm der HERR gebot."
Genesis,7,6,"Und Noah war sechshundert Jahre alt, da die Wasser der Sündflut auf die Erde kamen."
Genesis,7,7,"Er ging aber samt seinen Söhnen, seinem Weib und seiner Söhne Weibern in die Arche vor dem Gewässer der Sündflut."
Genesis,7,8,"Von dem reinen Vieh und von dem Vieh, das nicht rein war, und von den Vögeln und von allem, was auf der Erde kriecht,"
Genesis,7,9,"gingen paarweise in die Arche, Männchen und Weibchen, wie Gott dem Noah geboten hatte."
Genesis,7,10,"Und es begab sich nach den sieben Tagen, daß die Wasser der Sündflut auf die Erde kamen."
Genesis,7,11,"Im sechshundertsten Lebensjahre Noahs, am siebzehnten Tage des zweiten Monats, an dem Tage brachen alle Quellen der großen Tiefe auf, und die Fenster des Himmels öffneten sich."
Genesis,7,12,Und es regnete auf die Erde vierzig Tage und vierzig Nächte lang.
Genesis,7,13,"An ebendemselben Tage war Noah in die Arche gegangen mit Sem, Ham und Japhet, seinen Söhnen, und seinem Weibe und den drei Weibern seiner Söhne;"
Genesis,7,14,"sie und alle Arten der Tiere und des Viehs und allerlei Kriechendes, was auf Erden kriecht, von jeglicher Art, auch aller Art Geflügel, Vögel und Federvieh;"
Genesis,7,15,"die kamen zu Noah in die Arche, je zwei und zwei, von allem Fleisch, das lebendigen Odem in sich hatte."
Genesis,7,16,"Und die hineingingen, Männchen und Weibchen von allem Fleisch, kamen herbei, wie Gott ihm geboten hatte; und der HERR schloß hinter ihm zu."
Genesis,7,17,"Da sich aber die Sündflut vierzig Tage auf die Erde ergoß, wuchsen die Wasser und hoben die Arche, daß sie über der Erde schwebte."
Genesis,7,18,"Und die Wasser wurden so groß und nahmen so sehr zu, daß die Arche auf dem Wasserspiegel dahinfuhr."
Genesis,7,19,"Ja, das Gewässer nahm so sehr überhand, daß alle hohen Berge unter dem ganzen Himmel bedeckt wurden;"
Genesis,7,20,"fünfzehn Ellen höher stieg das Wasser, nachdem die Berge schon zugedeckt waren."
Genesis,7,21,"Da ging alles Fleisch zugrunde, das auf Erden sich bewegte, Vögel, Vieh und wilde Tiere und alles, was sich auf Erden regte, samt allen Menschen;"
Genesis,7,22,"und es starb alles, was auf dem trockenen Lande einen lebendigen Odem in der Nase hatte."
Genesis,7,23,"Er vertilgte alles Bestehende auf dem Erdboden, vom Menschen an bis auf das Vieh, bis auf das Kriechende und bis auf die Vögel des Himmels; es ward alles von der Erde vertilgt; nur Noah blieb übrig und was mit ihm in der Arche war."
Genesis,7,24,"Und das Wasser blieb hoch über der Erde, hundertundfünfzig Tage lang."
Genesis,8,1,"Da gedachte Gott an Noah und an alle Tiere und an alles Vieh, das bei ihm in der Arche war; und Gott ließ einen Wind über die Erde wehen, daß die Wasser fielen."
Genesis,8,2,"Und die Brunnen der Tiefe wurden verstopft samt den Fenstern des Himmels, und dem Regen vom Himmel ward gewehrt."
Genesis,8,3,"Und die Wasser über der Erde nahmen mehr und mehr ab, so daß sie nach hundertundfünfzig Tagen sich vermindert hatten."
Genesis,8,4,Und die Arche ließ sich am siebzehnten Tage des siebenten Monats auf dem Gebirge Ararat nieder.
Genesis,8,5,Und das Gewässer nahm immerfort ab bis zum zehnten Monat; am ersten Tage des zehnten Monats konnte man die Spitzen der Berge sehen.
Genesis,8,6,"Und es geschah nach Verfluß von vierzig Tagen, daß Noah das Fenster öffnete an der Arche, das er gemacht hatte."
Genesis,8,7,"Und er sandte den Raben aus; der flog hin und her, bis das Wasser auf Erden vertrocknet war."
Genesis,8,8,"Darnach sandte er die Taube aus, daß er sähe, ob des Wassers auf Erden weniger geworden wäre."
Genesis,8,9,"Aber die Taube fand keinen Ort, da ihr Fuß ruhen konnte. Da kehrte sie zu ihm zur Arche zurück; denn es war noch Wasser auf der ganzen Erdoberfläche. Da streckte er seine Hand aus und ergriff sie und nahm sie wieder zu sich in die Arche."
Genesis,8,10,Und er wartete noch weitere sieben Tage; dann sandte er die Taube wieder von der Arche aus.
Genesis,8,11,"Und die Taube kam zur Abendzeit wieder zu ihm und siehe, sie hatte ein frisches Ölblatt in ihrem Schnabel! Da merkte Noah, daß des Wassers auf Erden weniger geworden war."
Genesis,8,12,"Und nachdem er noch weitere sieben Tage gewartet hatte, sandte er die Taube wieder aus; da kam sie nicht mehr zu ihm zurück."
Genesis,8,13,"Im sechshundertundersten Jahre, am ersten Tage des ersten Monats, waren die Wasser auf Erden vertrocknet. Und Noah entfernte das Dach von der Arche und schaute, und siehe, der Erdboden war trocken!"
Genesis,8,14,"Und im zweiten Monat, am siebenundzwanzigsten Tage des Monats, war die Erde ausgetrocknet."
Genesis,8,15,Da redete Gott zu Noah und sprach:
Genesis,8,16,"Geh aus der Arche, du und dein Weib und deine Söhne und deiner Söhne Weiber mit dir!"
Genesis,8,17,"Alle Tiere, die bei dir sind, von allem Fleisch: Vögel, Vieh und alles Kriechende, was auf Erden kriecht, sollen mit dir hinausgehen und sich regen auf Erden und sollen fruchtbar sein und sich mehren auf Erden!"
Genesis,8,18,Also ging Noah hinaus samt seinen Söhnen und seinem Weib und seiner Söhne Weibern.
Genesis,8,19,"Alle Tiere, alles, was kriecht und fliegt, alles, was sich auf Erden regt, nach seinen Gattungen, das verließ die Arche."
Genesis,8,20,Noah aber baute dem HERRN einen Altar und nahm von allerlei reinem Vieh und von allerlei reinem Geflügel und opferte Brandopfer auf dem Altar.
