Book,Chapter,Verse,Text
Genesis,1,25,"И создал Бог зверей земных по роду их, и скот по роду его, и всех гадов земных по роду их. И увидел Бог, что это хорошо."
Genesis,1,26,"И сказал Бог: сотворим человека по образу Нашему [и] по подобию Нашему, и да владычествуют они над рыбами морскими, и над птицами небесными, [и над зверями,] и над скотом, и над всею землею, и над всеми гадами, пресмыкающимися по земле."
Genesis,1,27,"И сотворил Бог человека по образу Своему, по образу Божию сотворил его; мужчину и женщину сотворил их."
Genesis,1,28,"И благословил их Бог, и сказал им Бог: плодитесь и размножайтесь, и наполняйте землю, и обладайте ею, и владычествуйте над рыбами морскими [и над зверями,] и над птицами небесными, [и над всяким скотом, и над всею землею,] и над всяким животным, пресмыкающимся по земле."
Genesis,1,29,"И сказал Бог: вот, Я дал вам всякую траву, сеющую семя, какая есть на всей земле, и всякое дерево, у которого плод древесный, сеющий семя; — вам сие будет в пищу;"
Genesis,1,30,"а всем зверям земным, и всем птицам небесным, и всякому [гаду,] пресмыкающемуся по земле, в котором душа живая, дал Я всю зелень травную в пищу. И стало так."
Genesis,1,31,"И увидел Бог все, что Он создал, и вот, хорошо весьма. И был вечер, и было утро: день шестой."
Genesis,2,1,Так совершены небо и земля и все воинство их.
Genesis,2,2,"И совершил Бог к седьмому дню дела Свои, которые Он делал, и почил в день седьмый от всех дел Своих, которые делал."
Genesis,2,3,"И благословил Бог седьмой день, и освятил его, ибо в оный почил от всех дел Своих, которые Бог творил и созидал."
Genesis,2,4,"Вот происхождение неба и земли, при сотворении их, в то время, когда Господь Бог создал землю и небо,"
Genesis,2,5,"и всякий полевой кустарник, которого еще не было на земле, и всякую полевую траву, которая еще не росла, ибо Господь Бог не посылал дождя на землю, и не было человека для возделывания земли,"
Genesis,2,6,но пар поднимался с земли и орошал все лице земли.
Genesis,2,7,"И создал Господь Бог человека из праха земного, и вдунул в лице его дыхание жизни, и стал человек душею живою."
Genesis,2,8,"И насадил Господь Бог рай в Едеме на востоке, и поместил там человека, которого создал."
Genesis,2,9,"И произрастил Господь Бог из земли всякое дерево, приятное на вид и хорошее для пищи, и дерево жизни посреди рая, и дерево познания добра и зла."
Genesis,2,10,Из Едема выходила река для орошения рая; и потом разделялась на четыре реки.
Genesis,2,11,"Имя одной Фисон: она обтекает всю землю Хавила, ту, где золото;"
Genesis,2,12,и золото той земли хорошее; там бдолах и камень оникс.
Genesis,2,13,Имя второй реки Гихон [Геон]: она обтекает всю землю Куш.
Genesis,2,14,Имя третьей реки Хиддекель [Тигр]: она протекает пред Ассириею. Четвертая река Евфрат.
Genesis,2,15,"И взял Господь Бог человека, [которого создал,] и поселил его в саду Едемском, чтобы возделывать его и хранить его."
Genesis,2,16,"И заповедал Господь Бог человеку, говоря: от всякого дерева в саду ты будешь есть,"
Genesis,2,17,"а от дерева познания добра и зла не ешь от него, ибо в день, в который ты вкусишь от него, смертью умрешь."
Genesis,2,18,"И сказал Господь Бог: не хорошо быть человеку одному; сотворим ему помощника, соответственного ему."
Genesis,2,19,"Господь Бог образовал из земли всех животных полевых и всех птиц небесных, и привел [их] к человеку, чтобы видеть, как он назовет их, и чтобы, как наречет человек всякую душу живую, так и было имя ей."
Genesis,2,20,"И нарек человек имена всем скотам и птицам небесным и всем зверям полевым; но для человека не нашлось помощника, подобного ему."
Genesis,2,21,"И навел Господь Бог на человека крепкий сон; и, когда он уснул, взял одно из ребр его, и закрыл то место плотию."
Genesis,2,22,"И создал Господь Бог из ребра, взятого у человека, жену, и привел ее к человеку."
Genesis,2,23,"И сказал человек: вот, это кость от костей моих и плоть от плоти моей; она будет называться женою, ибо взята от мужа [своего]."
Genesis,2,24,Потому оставит человек отца своего и мать свою и прилепится к жене своей; и будут [два] одна плоть.
Genesis,2,25,"И были оба наги, Адам и жена его, и не стыдились."
Genesis,3,1,"Змей был хитрее всех зверей полевых, которых создал Господь Бог. И сказал змей жене: подлинно ли сказал Бог: не ешьте ни от какого дерева в раю?"
Genesis,3,2,"И сказала жена змею: плоды с дерев мы можем есть,"
Genesis,3,3,"только плодов дерева, которое среди рая, сказал Бог, не ешьте их и не прикасайтесь к ним, чтобы вам не умереть."
Genesis,3,4,"И сказал змей жене: нет, не умрете,"
Genesis,3,5,"но знает Бог, что в день, в который вы вкусите их, откроются глаза ваши, и вы будете, как боги, знающие добро и зло."
Genesis,3,6,"И увидела жена, что дерево хорошо для пищи, и что оно приятно для глаз и вожделенно, потому что дает знание; и взяла плодов его и ела; и дала также мужу своему, и он ел."
Genesis,3,7,"И открылись глаза у них обоих, и узнали они, что наги, и сшили смоковные листья, и сделали себе опоясания."
Genesis,3,8,"И услышали голос Господа Бога, ходящего в раю во время прохлады дня; и скрылся Адам и жена его от лица Господа Бога между деревьями рая."
Genesis,3,9,"И воззвал Господь Бог к Адаму и сказал ему: [Адам,] где ты?"
Genesis,3,10,"Он сказал: голос Твой я услышал в раю, и убоялся, потому что я наг, и скрылся."
Genesis,3,11,"И сказал [Бог]: кто сказал тебе, что ты наг? не ел ли ты от дерева, с которого Я запретил тебе есть?"
Genesis,3,12,"Адам сказал: жена, которую Ты мне дал, она дала мне от дерева, и я ел."
Genesis,3,13,"И сказал Господь Бог жене: что ты это сделала? Жена сказала: змей обольстил меня, и я ела."
Genesis,3,14,"И сказал Господь Бог змею: за то, что ты сделал это, проклят ты пред всеми скотами и пред всеми зверями полевыми; ты будешь ходить на чреве твоем, и будешь есть прах во все дни жизни твоей;"
Genesis,3,15,"и вражду положу между тобою и между женою, и между семенем твоим и между семенем ее; оно будет поражать тебя в голову, а ты будешь жалить его в пяту."
Genesis,3,16,"Жене сказал: умножая умножу скорбь твою в беременности твоей; в болезни будешь рождать детей; и к мужу твоему влечение твое, и он будет господствовать над тобою."
Genesis,3,17,"Адаму же сказал: за то, что ты послушал голоса жены твоей и ел от дерева, о котором Я заповедал тебе, сказав: не ешь от него, проклята земля за тебя; со скорбью будешь питаться от нее во все дни жизни твоей;"
Genesis,3,18,терния и волчцы произрастит она тебе; и будешь питаться полевою травою;
Genesis,3,19,"в поте лица твоего будешь есть хлеб, доколе не возвратишься в землю, из которой ты взят, ибо прах ты и в прах возвратишься."
Genesis,3,20,"И нарек Адам имя жене своей: Ева, ибо она стала матерью всех живущих."
Genesis,3,21,И сделал Господь Бог Адаму и жене его одежды кожаные и одел их.
Genesis,3,22,"И сказал Господь Бог: вот, Адам стал как один из Нас, зная добро и зло; и теперь как бы не простер он руки своей, и не взял также от дерева жизни, и не вкусил, и не стал жить вечно."
Genesis,3,23,"И выслал его Господь Бог из сада Едемского, чтобы возделывать землю, из которой он взят."
Genesis,3,24,"И изгнал Адама, и поставил на востоке у сада Едемского Херувима и пламенный меч обращающийся, чтобы охранять путь к дереву жизни."
Genesis,4,1,"Адам познал Еву, жену свою; и она зачала, и родила Каина, и сказала: приобрела я человека от Господа."
Genesis,4,2,"И еще родила брата его, Авеля. И был Авель пастырь овец, а Каин был земледелец."
Genesis,4,3,"Спустя несколько времени, Каин принес от плодов земли дар Господу,"
Genesis,4,4,"и Авель также принес от первородных стада своего и от тука их. И призрел Господь на Авеля и на дар его,"
Genesis,4,5,"а на Каина и на дар его не призрел. Каин сильно огорчился, и поникло лице его."
Genesis,4,6,И сказал Господь [Бог] Каину: почему ты огорчился? и отчего поникло лице твое?
Genesis,4,7,"если делаешь доброе, то не поднимаешь ли лица? а если не делаешь доброго, то у дверей грех лежит; он влечет тебя к себе, но ты господствуй над ним."
Genesis,4,8,"И сказал Каин Авелю, брату своему: [пойдем в поле]. И когда они были в поле, восстал Каин на Авеля, брата своего, и убил его."
Genesis,4,9,"И сказал Господь [Бог] Каину: где Авель, брат твой? Он сказал: не знаю; разве я сторож брату моему?"
Genesis,4,10,И сказал [Господь]: что ты сделал? голос крови брата твоего вопиет ко Мне от земли;
Genesis,4,11,"и ныне проклят ты от земли, которая отверзла уста свои принять кровь брата твоего от руки твоей;"
Genesis,4,12,"когда ты будешь возделывать землю, она не станет более давать силы своей для тебя; ты будешь изгнанником и скитальцем на земле."
Genesis,4,13,"И сказал Каин Господу [Богу]: наказание мое больше, нежели снести можно;"
Genesis,4,14,"вот, Ты теперь сгоняешь меня с лица земли, и от лица Твоего я скроюсь, и буду изгнанником и скитальцем на земле; и всякий, кто встретится со мною, убьет меня."
Genesis,4,15,"И сказал ему Господь [Бог]: за то всякому, кто убьет Каина, отмстится всемеро. И сделал Господь [Бог] Каину знамение, чтобы никто, встретившись с ним, не убил его."
Genesis,4,16,"И пошел Каин от лица Господня и поселился в земле Нод, на восток от Едема."
Genesis,4,17,И познал Каин жену свою; и она зачала и родила Еноха. И построил он город; и назвал город по имени сына своего: Енох.
Genesis,4,18,У Еноха родился Ирад [Гаидад]; Ирад родил Мехиаеля [Малелеила]; Мехиаель родил Мафусала; Мафусал родил Ламеха.
Genesis,4,19,"И взял себе Ламех две жены: имя одной: Ада, и имя второй: Цилла [Селла]."
Genesis,4,20,Ада родила Иавала: он был отец живущих в шатрах со стадами.
Genesis,4,21,Имя брату его Иувал: он был отец всех играющих на гуслях и свирели.
Genesis,4,22,"Цилла также родила Тувалкаина [Фовела], который был ковачом всех орудий из меди и железа. И сестра Тувалкаина Ноема."
Genesis,4,23,И сказал Ламех женам своим: Ада и Цилла! послушайте голоса моего; жены Ламеховы! внимайте словам моим: я убил мужа в язву мне и отрока в рану мне;
Genesis,4,24,"если за Каина отмстится всемеро, то за Ламеха в семьдесят раз всемеро."
Genesis,4,25,"И познал Адам еще [Еву,] жену свою, и она родила сына, и нарекла ему имя: Сиф, потому что, [говорила она,] Бог положил мне другое семя, вместо Авеля, которого убил Каин."
Genesis,4,26,"У Сифа также родился сын, и он нарек ему имя: Енос; тогда начали призывать имя Господа [Бога]."
Genesis,5,1,"Вот родословие Адама: когда Бог сотворил человека, по подобию Божию создал его,"
Genesis,5,2,"мужчину и женщину сотворил их, и благословил их, и нарек им имя: человек, в день сотворения их."
Genesis,5,3,"Адам жил сто тридцать [230] лет и родил [сына] по подобию своему [и] по образу своему, и нарек ему имя: Сиф."
Genesis,5,4,"Дней Адама по рождении им Сифа было восемьсот [700] лет, и родил он сынов и дочерей."
Genesis,5,5,Всех же дней жизни Адамовой было девятьсот тридцать лет; и он умер.
Genesis,5,6,Сиф жил сто пять [205] лет и родил Еноса.
Genesis,5,7,По рождении Еноса Сиф жил восемьсот семь [707] лет и родил сынов и дочерей.
Genesis,5,8,Всех же дней Сифовых было девятьсот двенадцать лет; и он умер.
Genesis,5,9,Енос жил девяносто [190] лет и родил Каинана.
Genesis,5,10,По рождении Каинана Енос жил восемьсот пятнадцать [715] лет и родил сынов и дочерей.
Genesis,5,11,Всех же дней Еноса было девятьсот пять лет; и он умер.
Genesis,5,12,Каинан жил семьдесят [170] лет и родил Малелеила.
Genesis,5,13,По рождении Малелеила Каинан жил восемьсот сорок [740] лет и родил сынов и дочерей.
Genesis,5,14,Всех же дней Каинана было девятьсот десять лет; и он умер.
Genesis,5,15,Малелеил жил шестьдесят пять [165] лет и родил Иареда.
Genesis,5,16,По рождении Иареда Малелеил жил восемьсот тридцать [730] лет и родил сынов и дочерей.
Genesis,5,17,Всех же дней Малелеила было восемьсот девяносто пять лет; и он умер.
Genesis,5,18,Иаред жил сто шестьдесят два года и родил Еноха.
Genesis,5,19,По рождении Еноха Иаред жил восемьсот лет и родил сынов и дочерей.
Genesis,5,20,Всех же дней Иареда было девятьсот шестьдесят два года; и он умер.
Genesis,5,21,Енох жил шестьдесят пять [165] лет и родил Мафусала.
Genesis,5,22,"И ходил Енох пред Богом, по рождении Мафусала, триста [200] лет и родил сынов и дочерей."
Genesis,5,23,Всех же дней Еноха было триста шестьдесят пять лет.
Genesis,5,24,"И ходил Енох пред Богом; и не стало его, потому что Бог взял его."
Genesis,5,25,Мафусал жил сто восемьдесят семь лет и родил Ламеха.
Genesis,5,26,По рождении Ламеха Мафусал жил семьсот восемьдесят два года и родил сынов и дочерей.
Genesis,5,27,Всех же дней Мафусала было девятьсот шестьдесят девять лет; и он умер.
Genesis,5,28,"Ламех жил сто восемьдесят два [188] года и родил сына,"
Genesis,5,29,"и нарек ему имя: Ной, сказав: он утешит нас в работе нашей и в трудах рук наших при возделывании земли, которую проклял Господь [Бог]."
Genesis,5,30,И жил Ламех по рождении Ноя пятьсот девяносто пять [565] лет и родил сынов и дочерей.
Genesis,5,31,Всех же дней Ламеха было семьсот семьдесят семь [753] лет; и он умер.
Genesis,5,32,"Ною было пятьсот лет и родил Ной [трех сынов]: Сима, Хама и Иафета."
Genesis,6,1,"Когда люди начали умножаться на земле и родились у них дочери,"
Genesis,6,2,"тогда сыны Божии увидели дочерей человеческих, что они красивы, и брали их себе в жены, какую кто избрал."
Genesis,6,3,"И сказал Господь [Бог]: не вечно Духу Моему быть пренебрегаемым человеками [сими], потому что они плоть; пусть будут дни их сто двадцать лет."
Genesis,6,4,"В то время были на земле исполины, особенно же с того времени, как сыны Божии стали входить к дочерям человеческим, и они стали рождать им: это сильные, издревле славные люди."
Genesis,6,5,"И увидел Господь [Бог], что велико развращение человеков на земле, и что все мысли и помышления сердца их были зло во всякое время;"
Genesis,6,6,"и раскаялся Господь, что создал человека на земле, и восскорбел в сердце Своем."
Genesis,6,7,"И сказал Господь: истреблю с лица земли человеков, которых Я сотворил, от человека до скотов, и гадов и птиц небесных истреблю, ибо Я раскаялся, что создал их."
Genesis,6,8,Ной же обрел благодать пред очами Господа [Бога].
Genesis,6,9,Вот житие Ноя: Ной был человек праведный и непорочный в роде своем; Ной ходил пред Богом.
Genesis,6,10,"Ной родил трех сынов: Сима, Хама и Иафета."
Genesis,6,11,"Но земля растлилась пред лицем Божиим, и наполнилась земля злодеяниями."
Genesis,6,12,"И воззрел [Господь] Бог на землю, и вот, она растленна, ибо всякая плоть извратила путь свой на земле."
Genesis,6,13,"И сказал [Господь] Бог Ною: конец всякой плоти пришел пред лице Мое, ибо земля наполнилась от них злодеяниями; и вот, Я истреблю их с земли."
Genesis,6,14,Сделай себе ковчег из дерева гофер; отделения сделай в ковчеге и осмоли его смолою внутри и снаружи.
Genesis,6,15,"И сделай его так: длина ковчега триста локтей; ширина его пятьдесят локтей, а высота его тридцать локтей."
Genesis,6,16,"И сделай отверстие в ковчеге, и в локоть сведи его вверху, и дверь в ковчег сделай с боку его; устрой в нем нижнее, второе и третье [жилье]."
Genesis,6,17,"И вот, Я наведу на землю потоп водный, чтоб истребить всякую плоть, в которой есть дух жизни, под небесами; все, что есть на земле, лишится жизни."
Genesis,6,18,"Но с тобою Я поставлю завет Мой, и войдешь в ковчег ты, и сыновья твои, и жена твоя, и жены сынов твоих с тобою."
Genesis,6,19,"Введи также в ковчег [из всякого скота, и из всех гадов, и] из всех животных, и от всякой плоти по паре, чтоб они остались с тобою в живых; мужеского пола и женского пусть они будут."
Genesis,6,20,"Из [всех] птиц по роду их, и из [всех] скотов по роду их, и из всех пресмыкающихся по земле по роду их, из всех по паре войдут к тебе, чтобы остались в живых [с тобою, мужеского пола и женского]."
Genesis,6,21,"Ты же возьми себе всякой пищи, какою питаются, и собери к себе; и будет она для тебя и для них пищею."
Genesis,6,22,"И сделал Ной всё: как повелел ему [Господь] Бог, так он и сделал."
Genesis,7,1,"И сказал Господь [Бог] Ною: войди ты и все семейство твое в ковчег, ибо тебя увидел Я праведным предо Мною в роде сем;"
Genesis,7,2,"и всякого скота чистого возьми по семи, мужеского пола и женского, а из скота нечистого по два, мужеского пола и женского;"
Genesis,7,3,"также и из птиц небесных [чистых] по семи, мужеского пола и женского, [и из всех птиц нечистых по две, мужеского пола и женского,] чтобы сохранить племя для всей земли,"
Genesis,7,4,"ибо чрез семь дней Я буду изливать дождь на землю сорок дней и сорок ночей; и истреблю все существующее, что Я создал, с лица земли."
Genesis,7,5,"Ной сделал все, что Господь [Бог] повелел ему."
Genesis,7,6,"Ной же был шестисот лет, как потоп водный пришел на землю."
Genesis,7,7,"И вошел Ной и сыновья его, и жена его, и жены сынов его с ним в ковчег от вод потопа."
Genesis,7,8,"И [из птиц чистых и из птиц нечистых, и] из скотов чистых и из скотов нечистых, [и из зверей] и из всех пресмыкающихся по земле"
Genesis,7,9,"по паре, мужеского пола и женского, вошли к Ною в ковчег, как [Господь] Бог повелел Ною."
Genesis,7,10,Чрез семь дней воды потопа пришли на землю.
Genesis,7,11,"В шестисотый год жизни Ноевой, во второй месяц, в семнадцатый [27] день месяца, в сей день разверзлись все источники великой бездны, и окна небесные отворились;"
Genesis,7,12,и лился на землю дождь сорок дней и сорок ночей.
Genesis,7,13,"В сей самый день вошел в ковчег Ной, и Сим, Хам и Иафет, сыновья Ноевы, и жена Ноева, и три жены сынов его с ними."
Genesis,7,14,"Они, и все звери [земли] по роду их, и всякий скот по роду его, и все гады, пресмыкающиеся по земле, по роду их, и все летающие по роду их, все птицы, все крылатые,"
Genesis,7,15,"и вошли к Ною в ковчег по паре [мужеского пола и женского] от всякой плоти, в которой есть дух жизни;"
Genesis,7,16,"и вошедшие [к Ною в ковчег] мужеский и женский пол всякой плоти вошли, как повелел ему [Господь] Бог. И затворил Господь [Бог] за ним [ковчег]."
Genesis,7,17,"И продолжалось на земле наводнение сорок дней [и сорок ночей], и умножилась вода, и подняла ковчег, и он возвысился над землею;"
Genesis,7,18,"вода же усиливалась и весьма умножалась на земле, и ковчег плавал по поверхности вод."
Genesis,7,19,"И усилилась вода на земле чрезвычайно, так что покрылись все высокие горы, какие есть под всем небом;"
Genesis,7,20,"на пятнадцать локтей поднялась над ними вода, и покрылись [все высокие] горы."
Genesis,7,21,"И лишилась жизни всякая плоть, движущаяся по земле, и птицы, и скоты, и звери, и все гады, ползающие по земле, и все люди;"
Genesis,7,22,"все, что имело дыхание духа жизни в ноздрях своих на суше, умерло."
Genesis,7,23,"Истребилось всякое существо, которое было на поверхности [всей] земли; от человека до скота, и гадов, и птиц небесных, — все истребилось с земли, остался только Ной и что было с ним в ковчеге."
Genesis,7,24,Вода же усиливалась на земле сто пятьдесят дней.
Genesis,8,1,"И вспомнил Бог о Ное, и о всех зверях, и о всех скотах, (и о всех птицах, и о всех гадах пресмыкающихся,) бывших с ним в ковчеге; и навел Бог ветер на землю, и воды остановились."
Genesis,8,2,"И закрылись источники бездны и окна небесные, и перестал дождь с неба."
Genesis,8,3,"Вода же постепенно возвращалась с земли, и стала убывать вода по окончании ста пятидесяти дней."
Genesis,8,4,"И остановился ковчег в седьмом месяце, в семнадцатый день месяца, на горах Араратских."
Genesis,8,5,Вода постоянно убывала до десятого месяца; в первый день десятого месяца показались верхи гор.
Genesis,8,6,По прошествии сорока дней Ной открыл сделанное им окно ковчега
Genesis,8,7,"и выпустил ворона, [чтобы видеть, убыла ли вода с земли,] который, вылетев, отлетал и прилетал, пока осушилась земля от воды."
Genesis,8,8,"Потом выпустил от себя голубя, чтобы видеть, сошла ли вода с лица земли,"
Genesis,8,9,"но голубь не нашел места покоя для ног своих и возвратился к нему в ковчег, ибо вода была еще на поверхности всей земли; и он простер руку свою, и взял его, и принял к себе в ковчег."
Genesis,8,10,И помедлил еще семь дней других и опять выпустил голубя из ковчега.
Genesis,8,11,"Голубь возвратился к нему в вечернее время, и вот, свежий масличный лист во рту у него, и Ной узнал, что вода сошла с земли."
Genesis,8,12,Он помедлил еще семь дней других и [опять] выпустил голубя; и он уже не возвратился к нему.
Genesis,8,13,"Шестьсот первого года [жизни Ноевой] к первому [дню] первого месяца иссякла вода на земле; и открыл Ной кровлю ковчега и посмотрел, и вот, обсохла поверхность земли."
Genesis,8,14,"И во втором месяце, к двадцать седьмому дню месяца, земля высохла."
Genesis,8,15,И сказал [Господь] Бог Ною:
Genesis,8,16,"выйди из ковчега ты и жена твоя, и сыновья твои, и жены сынов твоих с тобою;"
Genesis,8,17,"выведи с собою всех животных, которые с тобою, от всякой плоти, из птиц, и скотов, и всех гадов, пресмыкающихся по земле: пусть разойдутся они по земле, и пусть плодятся и размножаются на земле."
Genesis,8,18,"И вышел Ной и сыновья его, и жена его, и жены сынов его с ним;"
Genesis,8,19,"все звери, и [весь скот, и] все гады, и все птицы, все движущееся по земле, по родам своим, вышли из ковчега."
Genesis,8,20,И устроил Ной жертвенник Господу; и взял из всякого скота чистого и из всех птиц чистых и принес во всесожжение на жертвеннике.
Genesis,8,21,"И обонял Господь приятное благоухание, и сказал Господь [Бог] в сердце Своем: не буду больше проклинать землю за человека, потому что помышление сердца человеческого — зло от юности его; и не буду больше поражать всего живущего, как Я сделал:"
Genesis,8,22,"впредь во все дни земли сеяние и жатва, холод и зной, лето и зима, день и ночь не прекратятся."
Genesis,9,1,"И благословил Бог Ноя и сынов его и сказал им: плодитесь и размножайтесь, и наполняйте землю [и обладайте ею];"
Genesis,9,2,"да страшатся и да трепещут вас все звери земные, [и весь скот земной,] и все птицы небесные, все, что движется на земле, и все рыбы морские: в ваши руки отданы они;"
Genesis,9,3,"все движущееся, что живет, будет вам в пищу; как зелень травную даю вам все;"
Genesis,9,4,"только плоти с душею ее, с кровью ее, не ешьте;"
Genesis,9,5,"Я взыщу и вашу кровь, в которой жизнь ваша, взыщу ее от всякого зверя, взыщу также душу человека от руки человека, от руки брата его;"
Genesis,9,6,"кто прольет кровь человеческую, того кровь прольется рукою человека: ибо человек создан по образу Божию;"
Genesis,9,7,"вы же плодитесь и размножайтесь, и распространяйтесь по земле, и умножайтесь на ней."
Genesis,9,8,И сказал Бог Ною и сынам его с ним:
Genesis,9,9,"вот, Я поставляю завет Мой с вами и с потомством вашим после вас,"
Genesis,9,10,"и со всякою душею живою, которая с вами, с птицами и со скотами, и со всеми зверями земными, которые у вас, со всеми вышедшими из ковчега, со всеми животными земными;"
Genesis,9,11,"поставляю завет Мой с вами, что не будет более истреблена всякая плоть водами потопа, и не будет уже потопа на опустошение земли."
Genesis,9,12,"И сказал [Господь] Бог: вот знамение завета, который Я поставляю между Мною и между вами и между всякою душею живою, которая с вами, в роды навсегда:"
Genesis,9,13,"Я полагаю радугу Мою в облаке, чтоб она была знамением [вечного] завета между Мною и между землею."
Genesis,9,14,"И будет, когда Я наведу облако на землю, то явится радуга [Моя] в облаке;"
Genesis,9,15,"и Я вспомню завет Мой, который между Мною и между вами и между всякою душею живою во всякой плоти; и не будет более вода потопом на истребление всякой плоти."
Genesis,9,16,"И будет радуга [Моя] в облаке, и Я увижу ее, и вспомню завет вечный между Богом [и между землею] и между всякою душею живою во всякой плоти, которая на земле."
Genesis,9,17,"И сказал Бог Ною: вот знамение завета, который Я поставил между Мною и между всякою плотью, которая на земле."
Genesis,9,18,"Сыновья Ноя, вышедшие из ковчега, были: Сим, Хам и Иафет. Хам же был отец Ханаана."
Genesis,9,19,"Сии трое были сыновья Ноевы, и от них населилась вся земля."
Genesis,9,20,Ной начал возделывать землю и насадил виноградник;
Genesis,9,21,"и выпил он вина, и опьянел, и лежал обнаженным в шатре своем."
Genesis,9,22,"И увидел Хам, отец Ханаана, наготу отца своего, и выйдя рассказал двум братьям своим."
Genesis,9,23,"Сим же и Иафет взяли одежду и, положив ее на плечи свои, пошли задом и покрыли наготу отца своего; лица их были обращены назад, и они не видали наготы отца своего."
