Book,Chapter,Verse,Text
Genesis,1,22,"Ja Jumala siunasi heitä, ja sanoi: olkaat hedelmälliset ja lisääntykäät, ja täyttäkäät meren vedet, ja linnut lisääntyköön veden päällä."
Genesis,1,23,Ja tuli ehtoosta ja aamusta viides päivä.
Genesis,1,24,"Ja Jumala sanoi: tuottakoon maa eläimet lajinsa jälkeen, karjan, madot ja pedot maalle lajinsa jälkeen. Ja tapahtui niin."
Genesis,1,25,"Ja jumala teki pedot maalle lajinsa jälkeen, ja karjan lajinsa jälkeen, ja kaikkinaiset matelevaiset maalla lajinsa jälkeen. Ja Jumala näki sen hyväksi."
Genesis,1,26,"Ja Jumala sanoi: tehkäämme ihminen meidän kuvaksemme, meidän muotomme jälkeen: ja he vallitkaan kalat meressä, ja taivaan linnut, ja karjan ja koko maan, ja kaikki, jotka maalla matelevat."
Genesis,1,27,"Ja Jumala loi ihmisen omaksi kuvaksensa, Jumalan kuvaksi hän sen loi: mieheksi ja vaimoksi loi hän heitä."
Genesis,1,28,"Ja Jumala siunasi heitä, ja Jumala sanoi heille: kasvakaat ja lisääntykäät ja täyttäkäät maata, ja tehkäät se teillenne alamaiseksi; ja vallitkaat kalat meressä, ja taivaan linnut, ja kaikki eläimet, jotka maalla liikkuvat."
Genesis,1,29,"Ja Jumala sanoi: katso, minä annoin teille kaikkinaiset ruohot, joissa siemen on koko maan päällä, ja kaikkinaiset hedelmälliset puut, ja puut, joissa siemen on, teille ruaksi"
Genesis,1,30,"Ja kaikille eläimille maan päällä, ja kaikille taivaan linnuille, ja kaikille, jotka matelevat maan päällä, joissa elävä henki on, kaikkinaiset viheriäiset ruohot syötäväksi. Ja tapahtui niin."
Genesis,1,31,"Ja Jumala katsoi kaikkia, kuin hän tehnyt oli, ja katso, ne olivat sangen hyvät. Ja tuli ehtoosta ja aamusta se kuudes päivä."
Genesis,2,1,"Ja niin taivas ja maa päätettiin, ja kaikki heidän joukkonsa."
Genesis,2,2,"Ja Jumala oli päättänyt seitsemänteen päivään (asti) työnsä, kuin hän tehnyt oli, ja lepäsi seitsemäntenä päivänä kaikista teoistansa, kuin hän tehnyt oli."
Genesis,2,3,"Ja Jumala siunasi seitsemännen päivän ja pyhitti sen; että hän lepäsi hänessä kaikista teoistansa, jotka Jumala loi ja (täydellisesti) teki."
Genesis,2,4,"Ja näin on taivas ja maa tullut, koska he luotiin, sillä ajalla jolla Herra Jumala teki maan ja taivaan."
Genesis,2,5,"Ja kaikkinaiset pensaat kedolla, jotka ei ennen olleet maan päällä, ja kaikkinaiset ruohot kedolla, jotka ei ennen kasvaneet. Sillä ei Herra Jumala antanut vielä sataa maan päälle, eikä ollut ihmistä, joka maata viljeli;"
Genesis,2,6,"Vaan sumu nousi maasta, ja kasti kaiken maan."
Genesis,2,7,"Ja Herra Jumala teki ihmisen, tomun maasta, ja puhalsi hänen sieraimiinsa elävän hengen: ja tuli ihminen niin eläväksi sieluksi."
Genesis,2,8,"Ja Herra Jumala istutti Paradisin Edenissä itään päin, ja pani siihen ihmisen, jonka hän tehnyt oli."
Genesis,2,9,"Ja Herra Jumala kasvatti maasta kaikkinaiset puut, ihanaiset nähdä ja hyvät syödä, ja elämän puun keskelle Paradisia, niin myös hyvän ja pahan tiedon puun."
Genesis,2,10,"Ja Edenistä kävi virta kastamaan Paradisia, ja jakoi sieltä itsensä neljäksi päävirraksi."
Genesis,2,11,"Ensimäinen kutsutaan Pison: se juoksee koko Hevilan maan ympärinsä, ja siellä on kultaa."
Genesis,2,12,"Ja sen maan kulta on kallis, ja siellä myös löytään Bedellion, ja kallis kivi Oniks."
Genesis,2,13,Toinen virta kutsutaan Gihon: se juoksee koko Etiopian ympärinsä.
Genesis,2,14,"Kolmas virta kutsutaan Hiddekel, ja juoksee Assyrian editse. Ja neljäs virta on Phrat."
Genesis,2,15,"Ja Herra Jumala otti ihmisen, ja pani Edenissä Paradisiin, viljelemään ja varjelemaan sitä."
Genesis,2,16,"Ja Herra Jumala käski ihmistä, ja sanoi: syö vapaasti kaikkinaisista puista Paradisissa;"
Genesis,2,17,"Mutta hyvän ja pahan tiedon puusta älä syö: sillä jona päivänä sinä siitä syöt, pitää sinun kuolemalla kuoleman."
Genesis,2,18,"Ja Herra Jumala sanoi: ei ole hyvä ihmisen yksinänsä olla, minä teen hänelle avun, joka hänen tykönänsä oleman pitää."
Genesis,2,19,"Koska Herra Jumala oli tehnyt maasta kaikkinaiset eläimet kedolle, ja kaikkinaiset taivaan linnut, toi hän ne Adamin eteen, että hän näkis, kuinka hän ne nimittäis: sillä niinkuin Adam kaikkinaiset eläimet nimitti, niin ne kutsutaan."
Genesis,2,20,"Ja Adam antoi kullekin karjalle, ja taivaan linnuille, ja eläimille maan päällä heidän nimensä. Mutta Adamille ei löytty apua, joka hänen tykönänsä olisi."
Genesis,2,21,"Ja Herra jumala pani raskaan unen Adamiin, ja kuin hän nukkui, otti hän yhden hänen kylkiluistansa, ja täytti sen paikan lihalla."
Genesis,2,22,"Ja Herra Jumala rakensi vaimon siitä kylkiluusta, jonka hän Adamista otti, ja toi sen hänen eteensä."
Genesis,2,23,"Niin sanoi Adam: tämä on nyt luu minun luistani, ja liha minun lihastani: se pitää kutsuttaman miehiseksi, sillä hän on otettu miehestä."
Genesis,2,24,"Sentähden pitää miehen luopuman isästänsä ja äidistänsä, ja vaimoonsa sidottu oleman, ja tulevat yhdeksi lihaksi."
Genesis,2,25,"Ja he olivat molemmat alasti, Adam ja hänen emäntänsä, ja ei hävenneet."
Genesis,3,1,"Ja kärme oli kavalin kaikkia eläimiä maan päällä, jotka Herra Jumala tehnyt oli, ja se sanoi vaimolle: sanoiko Jumala, älkäät syökö kaikkinaisista puista Paradisissa?"
Genesis,3,2,"Niin vaimo sanoi kärmeelle: me syömme niiden puiden hedelmistä, jotka ovat Paradisissa;"
Genesis,3,3,"Mutta sen puun hedelmästä, joka on keskellä Paradisia, on Jumala sanonut: älkäät syökö siitä, ja älkäät ruvetko siihen, ettette kuolis."
Genesis,3,4,Niin kärme sanoi vaimolle: ei suinkaan pidä teidän kuolemalla kuoleman.
Genesis,3,5,"Vaan Jumala tietää, että jona päivänä te syötte siitä, aukenevat teidän silmänne, ja te tulette niinkuin Jumala, tietämään hyvän ja pahan."
Genesis,3,6,"Ja vaimo näki siitä puusta olevan hyvän syödä, ja että se oli ihana nähdä ja suloinen puu antamaan ymmärryksen: ja otti sen hedelmästä ja söi, ja antoi miehellensä siitä, ja hän söi."
Genesis,3,7,"Silloin aukenivat molempain heidän silmänsä, ja äkkäsivät, että he olivat alasti; ja sitoivat yhteen fikunalehtiä, ja tekivät heillensä peitteitä."
Genesis,3,8,"Ja he kuulivat Herran Jumalan äänen, joka käyskenteli Paradisissa, kuin päivä viileäksi tuli. Ja Adam lymyi emäntinensä Herran Jumalan kasvoin edestä puiden sekaan Paradisissa."
Genesis,3,9,"Ja Herra Jumala kutsui Adamin, ja sanoi hänelle: Kussas olet?"
Genesis,3,10,"Ja hän sanoi: minä kuulin sinun äänes Paradisissa, ja pelkäsin: sillä minä olen alasti, ja sen tähden minä lymyin."
Genesis,3,11,"Ja hän sanoi: kuka sinulle ilmoitti, ettäs alasti olet? Etkös syönyt siitä puusta, josta minä sinua haastoin syömästä?"
Genesis,3,12,"Niin sanoi Adam: vaimo, jonkas annoit minulle, antoi minulle siitä puusta, ja minä söin."
Genesis,3,13,"Silloin sanoi Herra Jumala vaimolle: miksis sen teit? Ja vaimo sanoi: kärme petti minut, ja minä söin."
Genesis,3,14,"Ja Herra Jumala sanoi kärmeelle: ettäs tämän teit, kirottu ole sinä kaikesta karjasta, ja kaikista eläimistä maalla: sinun pitää käymän vatsallas, ja syömän maata kaiken elinaikas."
Genesis,3,15,"Ja minä panen vainon sinun ja vaimon välille, ja sinun siemenes ja hänen siemenensä välille; sen pitää rikki polkemaan sinun pääs, ja sinä olet pistävä häntä kantapäähän."
Genesis,3,16,"Ja vaimolle sanoi hän: Minä saatan sinulle paljon tuskaa, koskas raskaaksi tulet: sinun pitää synnyttämän lapsia kivulla, ja sinun tahtos pitää miehes alle annettu oleman, ja hänen pitää vallitseman sinua."
Genesis,3,17,"Ja Adamille sanoi hän: ettäs kuulit emäntäs ääntä, ja söit puusta, josta minä kielsin sinua sanoen: ei sinun pidä siitä syömän: kirottu olkoon maa sinun tähtes; surulla pitää sinun elättämän itses hänestä kaiken elinaikas."
Genesis,3,18,"Orjantappuroita ja ohdakkeita pitää hänen kasvaman, ja sinun pitää maan ruohoja syömän."
Genesis,3,19,"Sinun otsas hiessä pitää sinun syömän leipää, siihen asti kuin sinä maaksi jällensä tulet, ettäs siitä otettu olet: sillä sinä olet maa, ja maaksi pitää sinun jällensä tuleman."
Genesis,3,20,"Ja Adam kutsui emäntänsä nimen Heva, että hän on kaikkein elävitten äiti."
Genesis,3,21,"Ja Herra Jumala teki Adamille ja hänen emännällensä nahoista hameet, ja puetti heidän yllensä."
Genesis,3,22,"Ja Herra Jumala sanoi: katso, Adam on ollut niin kuin yksi meistä, tietäen hyvän ja pahan; mutta nyt ettei hän ojentaisi kättänsä, ja ottaisi myös elämän puusta, söisi ja eläisi ijankaikkisesti:"
Genesis,3,23,"Niin Herra Jumala johdatti hänen ulos Edenin Paradisista maata viljelemään, josta hän otettu oli."
Genesis,3,24,"Ja ajoi Adamin ulos, ja pani idän puolelle Edenin Paradisia Kerubimin paljaalla, lyöväisellä miekalla elämän puun tietä vartioitsemaan."
Genesis,4,1,"Ja Adam tunsi emäntänsä Hevan, ja hän tuli raskaaksi, ja synnytti Kainin, ja sanoi: minulla on mies Herra."
Genesis,4,2,"Ja taas hän synnytti hänen veljensä Habelin. Ja Habel tuli lampuriksi, mutta Kain peltomieheksi."
Genesis,4,3,"Ja tapahtui muutamain päiväin perästä, että Kain uhrasi Herralle lahjan maan hedelmistä."
Genesis,4,4,"Ja Habel myös uhrasi laumansa esikoisista, ja heidän lihavuudestansa. Ja Herra katsoi (leppyisesti) Habelin ja hänen uhrinsa puoleen."
Genesis,4,5,"Mutta Kainin ja hänen uhrinsa puoleen ei hän (leppyisesti) katsonut: silloin Kain vihastui sangen kovin, ja hänen hahmonsa muuttui."
Genesis,4,6,Niin Herra sanoi Kainille: miksis olet vihainen? Ja miksi hahmos muuttuu?
Genesis,4,7,"Eikö se niin ole? jos hyvin teet niin syntis anteeksi annetaan; ja jolles hyvin tee, niin synti väijyy oven edessä, ja hänen himonsa on sinun tykös, vaan hallitse sinä häntä."
Genesis,4,8,"Ja Kain puhui veljensä Habelin kanssa. Ja tapahtui heidän kedolla ollessansa, että Kain karkasi veljensä Habelin päälle, ja tappoi hänen."
Genesis,4,9,Niin Herra sanoi Kainille: kussa on Habel sinun veljes? hän vastasi: en minä tiedä: olenko minä veljeni vartia?
Genesis,4,10,Ja hän sanoi: mitäs tehnyt olet? veljes veren ääni huutaa minun tyköni maasta.
Genesis,4,11,"Ja nyt kirottu ole sinä: (kirottu) maan päältä, joka avasi suunsa ottamaan veljes verta sinun kädestäs."
Genesis,4,12,"Koskas maata viljelet, niin ei pidä sen tästedes sinulle väkeänsä antaman; kulkian ja pakenevaisen pitää sinun oleman maan päällä."
Genesis,4,13,"Ja Kain sanoi Herralle: minun rangaistukseni on suurempi, kuin että se on kannettava."
Genesis,4,14,"Katsos, sinä ajat minun pois tänäpäivänä maalta, ja minun pitää sinun kasvois edestä lymymän ja tulen kulkiaksi ja pakenevaiseksi maan päällä. Ja niin minun käy, kuka ikänänsä minun löytää, se tappaa minun."
Genesis,4,15,"Mutta Herra sanoi hänelle: Sentähden, kuka ikänänsä Kainin tappaa, se pitää seitsemän kertaisesti kostettaman. Ja Herra pani merkin Kainiin, ettei kenkään häntä tappaisi, joka hänen löytäisi."
Genesis,4,16,"Ja niin Kain läksi Herran kasvoin edestä, ja asui Nodin maalla, itään päin Edenistä."
Genesis,4,17,"Ja Kain tunsi emäntänsä, joka tuli raskaaksi, ja synnytti Hanokin. Ja hän rakensi kaupungin, jonka hän kutsui poikansa nimellä Hanok."
Genesis,4,18,Mutta Hanok siitti Iradin. Irad siitti Mahujaelin. Mahujael siitti Metusaelin. Metusael siitti Lamekin.
Genesis,4,19,"Mutta Lamek otti kaksi emäntää, yhden nimi oli Ada, ja toisen nimi Zilla."
Genesis,4,20,"Ja Ada synnytti Jabalin, joka oli niiden isä, jotka majoissa asuivat, ja karjaa kasvattivat."
Genesis,4,21,"Ja hänen veljensä nimi oli Jubal, josta kantelein ja huiluin soittajat tulivat."
Genesis,4,22,"Zilla myös synnytti TubalKainin, joka oli taitava kaikkinaisissa vaski-ja rautatöissä, ja Tubalkainin sisar oli Naema."
Genesis,4,23,"Ja Lamek sanoi emännillensä, Adalle ja Zillalle: te Lamekin emännät, kuulkaat minun ääntäni, ja vaari ottakaat siitä kuin minä sanon: minä olen miehen tappanut minulleni haavaksi, ja nuorukaisen minulleni sinimarjaksi:"
Genesis,4,24,"Kain kostetaan seitsemän kertaisesti, mutta Lamek seitsemän ja seitsemänkymmenen kertaisesti."
Genesis,4,25,"Ja Adam taas tunsi emäntänsä, ja hän synnytti pojan, ja kutsui hänen nimensä Set, sanoen: Jumala on minulle toisen siemenen antanut Habelin edestä, jonka Kain tappoi."
Genesis,4,26,"Ja Set myös siitti pojan, ja kutsui hänen Enos. Silloin ruvettiin saarnaamaan Herran nimestä."
Genesis,5,1,"Tämä on ihmisen sukukunnan kirja, siihen aikaan, koska Jumala loi ihmisen, ja teki hänen Jumalan muotoiseksi."
Genesis,5,2,"Mieheksi ja vaimoksi loi hän heidät ja siunasi heitä, ja kutsui heidän nimensä ihminen, sinä päivänä jona he luotiin."
Genesis,5,3,"Ja Adam oli sadan ja kolmenkymmenen ajastajan vanha, ja siitti pojan, joka hänen kuvansa kaltainen oli, ja kutsui hänen nimensä Set."
Genesis,5,4,"Ja eli sitte kahdeksansataa ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,5,"Ja koko hänen ikänsä oli yhdeksänsataa ja kolmekymmentä ajastaikaa, ja kuoli."
Genesis,5,6,"Set oli sadan ja viiden ajastajan vanha, ja siitti Enoksen."
Genesis,5,7,"Ja eli sitte kahdeksansataa ja seitsemän ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,8,"Ja koko hänen ikänsä oli yhdeksänsataa ja kaksitoistakymmentä ajastaikaa, ja kuoli."
Genesis,5,9,"Enos oli yhdeksänkymmenen ajastajan vanha, ja siitti Kenanin."
Genesis,5,10,"Ja eli sitte kahdeksansataa ja viisitoistakymmentä ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,11,"Ja koko hänen ikänsä oli yhdeksänsataa ja viisi ajastaikaa, ja kuoli."
Genesis,5,12,"Kenan oli seitsemänkymmenen ajastajan vanha, ja siitti Mahalaleelin."
Genesis,5,13,"Ja eli sitte kahdeksansataa ja neljäkymmentä ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,14,"Ja koko hänen ikänsä oli yhdeksänsataa ja kymmenen ajastaikaa, ja kuoli."
Genesis,5,15,"Mahalaleel oli viiden ajastajan seitsemättäkymmentä vanha, ja siitti Jaredin."
Genesis,5,16,"Ja eli sitte kahdeksansataa ja kolmekymmentä ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,17,"Ja koko hänen ikänsä oli kahdeksansataa yhdeksänkymmentä ja viisi ajastaikaa, ja kuoli."
Genesis,5,18,"Jared oli sadan ja kahdenseitsemättäkymmentä ajastajan vanha, ja siitti Henokin."
Genesis,5,19,"Ja eli sitte kahdeksansataa ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,20,"Ja koko hänen ikänsä oli yhdeksänsataa ja kaksiseitsemättäkymmentä ajastaikaa, ja kuoli."
Genesis,5,21,"Henok oli viidenseitsemättäkymmentä ajastajan vanha, ja siitti Metusalan."
Genesis,5,22,"Ja sitte kuin hän oli Metusalan siittänyt, pysyi hän jumalisessa elämässä kolmesataa ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,23,Ja koko hänen ikänsä oli kolmesataa ja viisiseitsemättäkymmentä ajastaikaa.
Genesis,5,24,Ja hän eli jumalisesti: ja ei enää ollut; sillä Jumala otti hänen pois.
Genesis,5,25,"Metusalah oli sadan ja seitsemän ajastajan yhdeksättäkymmentä vanha, ja siitti Lamekin."
Genesis,5,26,"Ja eli sitte seitsemänsataa ja kaksiyhdeksättäkymmentä ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,27,"Ja koko hänen ikänsä oli yhdeksänsataa ja yhdeksänseitsemättäkymmentä ajastaikaa, ja kuoli."
Genesis,5,28,"Lamek oli sadan ja kahden ajastajan yhdeksättäkymmentä vanha, ja siitti pojan."
Genesis,5,29,"Ja kutsui hänen nimensä Noa, sanoen: tämä on lohduttava meitä meidän vaivassamme ja töissämme maan päällä, jonka Herra kironnut on."
Genesis,5,30,"Sitte eli hän viisisataa yhdeksänkymmentä ja viisi ajastaikaa, ja siitti poikia ja tyttäriä."
Genesis,5,31,"Ja koko hänen ikänsä oli seitsemänsataa ja seitsemänkahdeksattakymmentä ajastaikaa, ja kuoli."
Genesis,5,32,"Noa oli viidensadan ajastajan vanha, ja siitti Semin, Hamin ja Japhetin."
Genesis,6,1,"Ja tapahtui, koska ihmiset rupesivat lisääntymään maan päällä, ja siittivät tyttäriä;"
Genesis,6,2,"Niin Jumalan pojat näkivät ihmisten tyttäret kauniiksi, ja ottivat emänniksensä kaikesta kuin he valitsivat."
Genesis,6,3,"Silloin sanoi Herra: ei minun henkeni pidä nuhteleman ihmistä (sanan kautta) ijankaikkisesti, sillä hän on liha; sentähden olkoon hänellä aikaa, sata ja kaksikymmentä ajastaikaa."
Genesis,6,4,"Siihen aikaan olivat sankarit maan päällä: ja myös sitte, kuin Jumalan pojat makasivat ihmisten tytärten kanssa, ja he olivat siittäneet heille (lapsia): nämä olivat valtiaat, ne muinen kuuluisat miehet."
Genesis,6,5,Mutta Herra näki ihmisen pahuuden suureksi maan päällä; ja kaikki hänen sydämensä aivoitus ja ajatus oli ainoastansa paha joka aika.
Genesis,6,6,"Ja Herra katui ihmisen tehneensä maan päälle, ja tuli murheelliseksi sydämessänsä."
Genesis,6,7,"Ja Herra sanoi: Minä tahdon ihmisen, jonka minä loin, hukuttaa maan päältä, hamasta ihmisestä niin karjaan asti, matoihin ja ja taivaan lintuihin asti; sillä minä kadun, että minä niitä tehnyt olen."
Genesis,6,8,Mutta Noa löysi armon Herran edessä.
Genesis,6,9,"Tämä on Noan sukukunta: Noa oli hurskas ja vakaa mies ajallansa, ja eli jumalisesti:"
Genesis,6,10,"Ja siitti kolme poikaa, Semin, Hamin ja Japhetin."
Genesis,6,11,"Mutta maa oli turmeltu Jumalan kasvoin edessä, ja täynnänsä väkivaltaa."
Genesis,6,12,"Silloin katsahti Jumala maan päälle, ja katso, se oli turmeltu: sillä kaikki liha oli turmellut tiensä maan päällä."
Genesis,6,13,"Ja Jumala sanoi Noalle: kaiken lihan loppu on minun eteeni tullut: sillä maa on heistä täynnänsä väkivaltaa, ja katso, minä hukutan heitä ynnä maan kanssa."
Genesis,6,14,"Tee sinulles arkki hongasta, ja tee sisälle olinsijat, ja tervaa se sisältä ja ulkoa."
Genesis,6,15,"Ja tee häntä näin: Kolmesataa kyynärää pitää oleman arkin pituuden, viisikymmentä kyynärää hänen leveytensä ja kolmekymmentä kyynärää korkeutensa."
Genesis,6,16,"Arkin akkunan sinun pitää tekemän, ja kyynärällä päättämän sen ylhäältä: Ja arkin oven pitää sinun paneman sivuun. Ja hänellä pitää oleman kolme pohjaa, yksi alinna, toinen keskellä ja kolmas ylinnä."
Genesis,6,17,"Ja minä, katso, minä annan tulla vedenpaisumuksen maan päälle hukuttamaan kaikkea lihaa, jossa elävä henki on taivaan alla, ja kaikki, mitä maan päällä on, pitää hukkuman."
Genesis,6,18,"Mutta sinun kanssas minä minun liittoni teen, ja sinun pitää arkkiin sisälle menemän, sinun ja sinun poikas, ja sinun emäntäs, ja poikais emännät sinun kanssas."
Genesis,6,19,"Ja sinun pitää saattaman arkkiin kaikkinaiset eläimet kaikesta lihasta kaksittain, koiraksen ja naaraksen, jäämään elämään kanssas."
Genesis,6,20,"Linnuista lajistansa, karjasta lajistansa, kaikkinaisista madoista maan päällä lajistansa. Kaikista näistä pitää kaksittain sinun tykös käymän, jäämän elämään."
Genesis,6,21,"Ja sinun pitää ottaman tykös kaikkinaista ruokaa, jota syödään, ja kokooman sinun tykös, sinulle ja heille elatukseksi."
Genesis,6,22,"Ja Noa teki sen: kaikki mitä Jumala hänen käski, niin hän teki."
Genesis,7,1,Ja Herra sanoi Noalle: mene sinä ja koko sinun huonees arkkiin: sillä sinun minä olen nähnyt hurskaaksi minun edessäni tällä ajalla.
Genesis,7,2,"Kaikista puhtaista eläimistä ota tykös seitsemän ja seitsemän, koiras ja naaras, mutta saastaisista eläimistä kaksin, koiras ja naaras."
Genesis,7,3,"Niin myös taivaan linnuista seitsemän ja seitsemän, koiras ja naaras, että siemen jäis elämään koko maan päällä."
Genesis,7,4,"Sillä vielä seitsemän päivän perästä annan minä sataa maan päälle neljäkymmentä päivää ja neljäkymmentä yötä, ja hukutan maan päältä kaikki elävät luontokappaleet, jotka minä tehnyt olen."
Genesis,7,5,Ja Noa teki kaiken sen jälkeen kuin Herra hänelle käski.
Genesis,7,6,"Ja Noa oli kuudensadan ajastajan vanha, koska vedenpaisumus tuli maan päälle."
Genesis,7,7,"Ja Noa meni arkkiin poikinensa, emäntinensä, ja hänen poikainsa emännät hänen kanssansa, vedenpaisumisen edestä."
Genesis,7,8,"Puhtaista eläimistä ja saastaisista, ja linnuista ja kaikista, kuin matelevat maan päällä,"
Genesis,7,9,"Menivät Noan tykö arkkiin kaksittain, koiras ja naaras, niinkuin Herra Noalle käskenyt oli."
Genesis,7,10,"Ja tapahtui, koska seitsemän päivää kuluneet olivat, tuli vedenpaisumus maan päälle."
Genesis,7,11,"Kuudennella sadalla ajastajalla Noan ijästä, toisella kuukaudella, seitsemäntenätoista kymmenentenä päivänä kuusta, sinä päivänä kuohuivat kaikki syvyyden lähteet, ja taivaan akkunat aukenivat."
Genesis,7,12,Ja maan päälle satoi neljäkymmentä päivää ja neljäkymmentä yötä.
Genesis,7,13,"Juuri sinä päivänä meni Noa ja Sem, ja Ham, ja Japhet, Noan pojat, ja Noan emäntä, ja kolme hänen poikainsa emäntää hänen kanssansa arkkiin."
Genesis,7,14,"He ja kaikki pedot lajistansa, ja kaikki matelevaiset, jotka matelevat maan päällä, lajistansa, ja kaikki linnut lajistansa, kaikki lentäväiset, joilla siivet olivat."
Genesis,7,15,"Ja menivät Noan tykö arkkiin kaksittain kaikesta lihasta, jossa elävä henki oli."
Genesis,7,16,"Je ne olivat koirakset ja naarakset kaikkinaisesta lihasta, ja menivät sisälle niinkuin Jumala hänelle käskenyt oli. Ja Herra sulki hänen jälkeensä."
Genesis,7,17,"Silloin tuli vedenpaisumus neljäkymmentä päivää maan päälle, ja vedet paisuivat, ja nostivat arkin ylös, ja veivät korkialle maasta."
Genesis,7,18,"Niin vedet saivat vallan, ja paisuivat sangen suuresti maan päälle, niin että arkki oli vesiajolla."
Genesis,7,19,"Ja vedet saivat sangen suuren vallan, ja enänivät niin suuresti maan päälle, että kaikki korkiat vuoret koko taivaan alla peitettiin."
Genesis,7,20,"Viisitoistakymmentä kyynärää korkialla olivat vedet vuorten päällä, jotka he peittivät."
Genesis,7,21,"Silloin hukkui kaikki liha, joka maan päällä matelee, linnut, karja, pedot, ja kaikki, jotka maan päällä liikkuvat, ja kaikki ihmiset."
Genesis,7,22,"Ja kaikki, joilla elävä henki oli kuivan maan päällä, ne kuolivat."
Genesis,7,23,"Niin hukutettiin kaikki ne, kuin maan päällä olivat, ihmisestä niin karjaan asti, ja matoihin, ja taivaan lintuihin asti, kaikki hukutettiin maan päältä, ainoastansa Noa jäi, ja ne jotka hänen kanssansa olivat arkissa."
Genesis,7,24,Ja vedet seisoivat valtiasna maan päällä sata ja viisikymmentä päivää.
Genesis,8,1,"Silloin Jumala muisti Noaa ja kaikkia eläviä, ja kaikkea karjaa, kuin hänen kanssansa olivat arkissa, ja Jumala nosti tuulen maan päälle, ja vedet seisahtivat."
Genesis,8,2,"Ja syvyyden lähteet tukittiin, ja taivaan akkunat, ja sateet taivaasta asetettiin."
Genesis,8,3,"Ja vedet maan päältä enemmin ja enemmin juoksivat pois, ja vähenivät sadan ja viidenkymmenen päivän perästä."
Genesis,8,4,"Ja seitsemäntenätoistakymmenentenä päivänä, seitsemännessä kuukaudessa jäi arkki Araratin vuorelle."
